CustomerID,Age,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,ContractType,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,StreamingServices,MonthlyUsageGB,SupportTicketsLastYear,PaymentDelaysCount,CustomerSatisfactionScore,MonthlyCharges,TotalChargesHistorical,Churn,CustomerLifetimeValue,Cluster_ID,Customer_Persona,Predicted_Churn_Prob,Predicted_Churn_Binary,Predicted_CLV_Dollars,Churn_Risk_Tier,CLV_Value_Tier
CUST_10100,39,Male,0,No,No,36,Two year,Yes,Bank transfer (automatic),DSL,No,No,Yes,124.6,1,1,5.0,69.84,2525.07,0,2167.61,1,At-Risk Month-to-Month Consumers,0.0094,0,2180.14,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10101,24,Male,0,No,No,22,Two year,No,Credit card (automatic),Fiber optic,No,Yes,No,477.9,1,0,4.0,89.96,1995.64,0,2979.28,2,Tech-Savvy Heavy Streamers,0.0143,0,2833.45,Low Risk (<30%),High Value (>$2.5k)
CUST_10102,37,Female,0,No,No,26,One year,No,Mailed check,Fiber optic,No,No,Yes,366.1,0,0,5.0,99.66,2613.47,0,3139.5,2,Tech-Savvy Heavy Streamers,0.0269,0,3034.6,Low Risk (<30%),High Value (>$2.5k)
CUST_10103,38,Female,0,No,No,21,Month-to-month,Yes,Credit card (automatic),DSL,No,Yes,Yes,128.0,1,0,5.0,81.46,1743.21,0,2274.04,1,At-Risk Month-to-Month Consumers,0.0988,0,2227.24,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10104,32,Male,0,No,No,8,One year,No,Electronic check,DSL,No,No,No,110.6,0,2,4.0,46.45,394.98,0,1061.03,0,High-Value Enterprise Loyalists,0.1695,0,1103.86,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10105,40,Female,0,Yes,Yes,57,Two year,Yes,Credit card (automatic),DSL,Yes,No,Yes,132.6,2,0,4.0,83.4,4748.62,0,2509.6,1,At-Risk Month-to-Month Consumers,0.0068,0,2815.66,Low Risk (<30%),High Value (>$2.5k)
CUST_10106,47,Female,0,No,No,5,Month-to-month,No,Credit card (automatic),DSL,No,No,Yes,127.6,3,1,2.0,68.66,309.18,0,2053.03,3,Budget-Conscious Minimalists,0.5003,1,1174.21,Medium Risk (30-60%),Budget Value (<$1.2k)
CUST_10107,67,Male,1,Yes,Yes,53,One year,Yes,Bank transfer (automatic),DSL,No,No,No,92.8,1,0,4.0,46.01,2418.74,0,1876.09,1,At-Risk Month-to-Month Consumers,0.0172,0,1873.47,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10108,44,Female,0,Yes,No,33,Month-to-month,Yes,Electronic check,DSL,No,Yes,Yes,146.4,1,1,4.0,84.1,2724.79,1,1079.19,1,At-Risk Month-to-Month Consumers,0.2132,0,2163.8,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10109,45,Male,0,No,No,44,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,8.0,0,0,5.0,18.5,868.95,0,726.17,1,At-Risk Month-to-Month Consumers,0.0098,0,1108.68,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10110,41,Male,0,No,No,2,Month-to-month,Yes,Electronic check,DSL,Yes,No,Yes,124.1,2,1,3.0,79.57,190.62,1,981.75,3,Budget-Conscious Minimalists,0.5461,1,1268.33,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10111,18,Male,0,No,No,50,Two year,Yes,Bank transfer (automatic),DSL,No,No,No,194.8,1,0,4.0,57.47,2860.7,0,2142.4,1,At-Risk Month-to-Month Consumers,0.0052,0,2136.33,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10112,42,Female,0,Yes,No,27,Month-to-month,No,Electronic check,DSL,No,Yes,Yes,59.3,3,2,4.0,82.5,2243.06,1,1259.75,0,High-Value Enterprise Loyalists,0.5071,1,1821.13,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10113,43,Female,0,Yes,No,35,Month-to-month,Yes,Mailed check,DSL,No,Yes,No,79.0,4,0,5.0,64.45,2252.12,0,2006.91,1,At-Risk Month-to-Month Consumers,0.0829,0,1807.69,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10114,74,Male,1,No,No,7,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,Yes,170.4,3,1,4.0,93.27,671.78,1,1337.5,3,Budget-Conscious Minimalists,0.4577,1,1958.68,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10115,39,Male,0,Yes,No,13,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,Yes,449.8,1,0,5.0,119.83,1572.04,0,3593.59,2,Tech-Savvy Heavy Streamers,0.3106,0,2914.11,Medium Risk (30-60%),High Value (>$2.5k)
CUST_10116,46,Male,0,No,No,37,Two year,No,Electronic check,Fiber optic,No,Yes,No,229.0,0,1,4.0,89.98,3326.2,0,2621.8,2,Tech-Savvy Heavy Streamers,0.0154,0,2715.54,Low Risk (<30%),High Value (>$2.5k)
CUST_10117,42,Female,0,Yes,Yes,52,One year,No,Electronic check,DSL,No,Yes,No,69.7,1,0,5.0,62.72,3265.36,0,2445.54,1,At-Risk Month-to-Month Consumers,0.0538,0,2117.12,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10118,27,Female,0,Yes,No,11,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,No,75.8,1,0,4.0,75.02,811.48,0,1825.17,1,At-Risk Month-to-Month Consumers,0.223,0,1728.37,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10119,57,Male,0,No,No,19,One year,Yes,Electronic check,DSL,No,Yes,Yes,44.6,0,1,5.0,78.33,1501.82,0,2214.21,1,At-Risk Month-to-Month Consumers,0.0744,0,2108.41,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10120,52,Female,0,Yes,No,65,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,Yes,110.9,2,0,4.0,68.2,4386.64,1,1607.34,1,At-Risk Month-to-Month Consumers,0.061,0,2437.35,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10121,52,Male,0,Yes,No,21,Two year,Yes,Bank transfer (automatic),DSL,No,Yes,Yes,169.7,0,0,5.0,85.19,1800.81,0,2384.74,1,At-Risk Month-to-Month Consumers,0.016,0,2417.31,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10122,30,Female,0,Yes,No,35,One year,Yes,Electronic check,Fiber optic,No,No,No,480.0,1,0,4.0,80.8,2790.99,0,2590.74,2,Tech-Savvy Heavy Streamers,0.0507,0,2577.13,Low Risk (<30%),High Value (>$2.5k)
CUST_10123,60,Female,0,No,No,27,One year,Yes,Electronic check,Fiber optic,No,Yes,No,446.8,0,0,5.0,92.65,2501.25,0,2703.15,2,Tech-Savvy Heavy Streamers,0.0464,0,2845.84,Low Risk (<30%),High Value (>$2.5k)
CUST_10124,24,Female,0,No,No,59,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,7.6,1,0,5.0,18.5,1093.86,0,1144.91,1,At-Risk Month-to-Month Consumers,0.0062,0,1177.91,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10125,50,Female,0,Yes,Yes,62,One year,No,Credit card (automatic),DSL,No,No,Yes,178.5,0,0,5.0,74.53,4627.42,0,2823.45,1,At-Risk Month-to-Month Consumers,0.0167,0,2687.85,Low Risk (<30%),High Value (>$2.5k)
CUST_10126,70,Male,1,Yes,No,63,One year,Yes,Mailed check,Fiber optic,No,No,No,427.3,2,0,4.0,85.58,5370.96,0,3276.73,2,Tech-Savvy Heavy Streamers,0.0543,0,3112.94,Low Risk (<30%),High Value (>$2.5k)
CUST_10127,29,Male,0,No,No,41,Month-to-month,Yes,Mailed check,DSL,No,No,No,58.3,2,0,5.0,49.0,1989.52,0,1762.1,1,At-Risk Month-to-Month Consumers,0.0834,0,1686.83,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10128,35,Female,0,Yes,No,32,One year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,Yes,198.5,0,0,5.0,120.69,3873.3,0,3465.96,2,Tech-Savvy Heavy Streamers,0.0209,0,3475.04,Low Risk (<30%),High Value (>$2.5k)
CUST_10129,43,Male,0,No,No,50,One year,Yes,Credit card (automatic),DSL,No,No,Yes,154.0,0,0,5.0,72.86,3629.15,0,2513.13,1,At-Risk Month-to-Month Consumers,0.0162,0,2509.61,Low Risk (<30%),High Value (>$2.5k)
CUST_10130,35,Female,0,Yes,Yes,48,Two year,No,Credit card (automatic),DSL,No,No,No,156.7,1,0,4.0,55.72,2698.82,0,1891.23,1,At-Risk Month-to-Month Consumers,0.0054,0,2092.96,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10131,22,Male,0,Yes,Yes,27,Month-to-month,Yes,Mailed check,DSL,No,No,No,103.4,3,0,4.0,48.56,1309.87,0,1891.69,3,Budget-Conscious Minimalists,0.1765,0,1435.59,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10132,43,Female,0,No,No,56,Month-to-month,No,Electronic check,DSL,No,No,No,99.2,2,4,2.0,51.53,2885.66,0,2147.43,0,High-Value Enterprise Loyalists,0.2263,0,1866.6,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10133,28,Male,0,Yes,No,38,One year,Yes,Bank transfer (automatic),Fiber optic,No,No,Yes,409.6,0,0,5.0,105.37,4001.68,0,3496.01,2,Tech-Savvy Heavy Streamers,0.0348,0,3363.96,Low Risk (<30%),High Value (>$2.5k)
CUST_10134,48,Male,0,No,No,6,Month-to-month,No,Electronic check,DSL,No,No,Yes,127.6,1,2,5.0,70.24,430.79,1,689.41,1,At-Risk Month-to-Month Consumers,0.533,1,1372.06,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10135,30,Male,0,Yes,Yes,18,One year,No,Mailed check,Fiber optic,Yes,No,No,424.7,2,0,3.0,92.9,1671.95,0,2793.02,3,Budget-Conscious Minimalists,0.2473,0,2391.37,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10136,62,Male,0,Yes,No,39,Two year,Yes,Bank transfer (automatic),Fiber optic,No,No,No,174.4,1,1,4.0,78.39,3064.8,0,2463.25,1,At-Risk Month-to-Month Consumers,0.0181,0,2553.6,Low Risk (<30%),High Value (>$2.5k)
CUST_10137,32,Male,0,No,No,50,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,No,No,348.1,2,0,4.0,87.37,4412.1,0,3032.33,2,Tech-Savvy Heavy Streamers,0.0328,0,2999.16,Low Risk (<30%),High Value (>$2.5k)
CUST_10138,38,Male,0,Yes,Yes,42,Month-to-month,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,16.9,5,1,3.0,18.5,819.53,0,1151.59,3,Budget-Conscious Minimalists,0.3503,0,874.37,Medium Risk (30-60%),Budget Value (<$1.2k)
CUST_10139,53,Male,0,No,No,61,Month-to-month,Yes,Electronic check,DSL,Yes,No,No,128.2,2,3,3.0,64.89,3975.63,0,2502.96,0,High-Value Enterprise Loyalists,0.171,0,2205.59,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10140,26,Male,0,Yes,Yes,6,Month-to-month,Yes,Credit card (automatic),DSL,No,Yes,Yes,121.5,5,0,3.0,91.21,497.68,1,671.45,3,Budget-Conscious Minimalists,0.6636,1,1555.68,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_10141,45,Male,0,No,No,36,Two year,Yes,Electronic check,DSL,No,No,Yes,88.8,0,2,3.0,69.37,2478.16,0,2315.38,0,High-Value Enterprise Loyalists,0.0184,0,2109.37,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10142,59,Female,0,No,No,53,One year,Yes,Electronic check,DSL,Yes,No,Yes,134.1,2,4,3.0,78.69,4173.72,0,2327.58,0,High-Value Enterprise Loyalists,0.0512,0,2649.97,Low Risk (<30%),High Value (>$2.5k)
CUST_10143,21,Male,0,Yes,Yes,38,Two year,Yes,Bank transfer (automatic),Fiber optic,No,No,Yes,133.4,1,0,5.0,102.24,3870.77,0,3050.54,1,At-Risk Month-to-Month Consumers,0.0098,0,3099.69,Low Risk (<30%),High Value (>$2.5k)
CUST_10144,44,Female,0,No,No,19,Two year,Yes,Credit card (automatic),Fiber optic,Yes,No,No,378.7,2,0,3.0,91.63,1750.5,0,2708.92,3,Budget-Conscious Minimalists,0.0194,0,2651.4,Low Risk (<30%),High Value (>$2.5k)
CUST_10145,45,Male,0,No,No,11,Month-to-month,No,Mailed check,Fiber optic,No,No,Yes,530.1,1,0,5.0,93.96,1034.02,0,2737.6,2,Tech-Savvy Heavy Streamers,0.1845,0,2503.97,Low Risk (<30%),High Value (>$2.5k)
CUST_10146,52,Female,0,Yes,No,8,One year,Yes,Bank transfer (automatic),DSL,No,No,No,129.0,0,1,5.0,53.69,427.33,0,1177.4,1,At-Risk Month-to-Month Consumers,0.0758,0,1399.93,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10147,26,Male,0,No,No,23,One year,Yes,Mailed check,No,No internet service,No internet service,No internet service,10.2,0,0,4.0,18.5,420.71,0,714.47,1,At-Risk Month-to-Month Consumers,0.0431,0,719.18,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10148,25,Female,0,No,No,44,Two year,Yes,Electronic check,DSL,Yes,Yes,Yes,106.3,0,1,4.0,95.81,4184.1,0,2906.27,1,At-Risk Month-to-Month Consumers,0.0101,0,2935.19,Low Risk (<30%),High Value (>$2.5k)
CUST_10149,49,Female,0,Yes,Yes,29,One year,Yes,Bank transfer (automatic),DSL,No,Yes,Yes,85.6,2,0,5.0,82.27,2380.23,0,2261.3,1,At-Risk Month-to-Month Consumers,0.0468,0,2313.89,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10150,46,Female,0,Yes,No,69,One year,No,Mailed check,No,No internet service,No internet service,No internet service,16.1,2,0,4.0,18.5,1305.37,0,1316.47,1,At-Risk Month-to-Month Consumers,0.0257,0,1266.29,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10151,45,Male,0,Yes,No,6,Two year,No,Credit card (automatic),DSL,No,No,Yes,121.0,0,0,5.0,62.21,377.46,0,1590.94,1,At-Risk Month-to-Month Consumers,0.0171,0,1737.89,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10152,47,Female,0,Yes,Yes,29,Month-to-month,No,Electronic check,Fiber optic,Yes,No,Yes,235.4,2,4,4.0,112.66,3289.93,0,3308.71,0,High-Value Enterprise Loyalists,0.428,0,2563.79,Medium Risk (30-60%),High Value (>$2.5k)
CUST_10153,33,Female,0,No,No,11,One year,Yes,Electronic check,Fiber optic,No,No,No,482.2,0,1,5.0,73.44,814.62,0,2340.06,2,Tech-Savvy Heavy Streamers,0.3513,0,1920.38,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10154,45,Male,0,No,No,4,Month-to-month,Yes,Mailed check,No,No internet service,No internet service,No internet service,13.4,2,0,4.0,22.55,104.93,0,631.87,1,At-Risk Month-to-Month Consumers,0.3138,0,565.38,Medium Risk (30-60%),Budget Value (<$1.2k)
CUST_10155,46,Male,0,No,No,69,Two year,Yes,Mailed check,DSL,No,No,No,138.1,1,0,3.0,47.93,3335.85,0,2306.84,1,At-Risk Month-to-Month Consumers,0.0073,0,2157.64,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10156,33,Female,0,Yes,Yes,59,One year,Yes,Mailed check,No,No internet service,No internet service,No internet service,23.2,1,1,5.0,19.49,1132.31,0,933.07,1,At-Risk Month-to-Month Consumers,0.0163,0,1266.03,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10157,66,Female,1,Yes,Yes,32,Two year,Yes,Electronic check,DSL,No,No,No,68.4,1,2,5.0,46.89,1527.8,0,1505.5,1,At-Risk Month-to-Month Consumers,0.0677,0,1581.84,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10158,48,Female,0,No,No,50,Month-to-month,No,Electronic check,DSL,Yes,No,Yes,185.8,2,1,4.0,84.03,4141.55,0,2671.45,1,At-Risk Month-to-Month Consumers,0.0954,0,2565.35,Low Risk (<30%),High Value (>$2.5k)
CUST_10159,27,Male,0,No,No,14,Month-to-month,Yes,Credit card (automatic),DSL,No,No,Yes,94.3,6,1,2.0,70.42,978.49,1,849.0,3,Budget-Conscious Minimalists,0.8894,1,924.05,Critical Risk (>60%),Budget Value (<$1.2k)
CUST_10160,51,Female,0,No,No,12,One year,Yes,Mailed check,DSL,Yes,Yes,No,175.8,1,0,5.0,80.25,1018.53,0,2387.43,1,At-Risk Month-to-Month Consumers,0.0685,0,2230.46,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10161,29,Female,0,Yes,Yes,0,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,21.3,2,0,4.0,18.5,0.0,0,676.64,1,At-Risk Month-to-Month Consumers,0.1508,0,535.17,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10162,52,Female,0,Yes,Yes,46,One year,No,Mailed check,Fiber optic,No,No,No,273.4,1,0,4.0,86.11,3989.92,0,2766.15,2,Tech-Savvy Heavy Streamers,0.0357,0,2782.18,Low Risk (<30%),High Value (>$2.5k)
CUST_10163,57,Female,0,Yes,Yes,56,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,No,Yes,336.3,0,0,5.0,118.29,6632.64,0,3847.86,2,Tech-Savvy Heavy Streamers,0.0252,0,3947.66,Low Risk (<30%),High Value (>$2.5k)
CUST_10164,31,Male,0,No,No,21,One year,Yes,Bank transfer (automatic),DSL,Yes,No,Yes,41.2,1,0,5.0,86.66,1831.48,0,2555.0,1,At-Risk Month-to-Month Consumers,0.0342,0,2359.55,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10165,55,Female,0,Yes,Yes,5,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,Yes,No,308.2,2,1,4.0,92.06,431.54,0,2316.49,2,Tech-Savvy Heavy Streamers,0.5221,1,1888.17,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10166,47,Female,0,No,No,49,Two year,Yes,Electronic check,DSL,No,Yes,No,78.3,1,1,4.0,66.56,3259.12,0,1953.51,1,At-Risk Month-to-Month Consumers,0.0156,0,2266.64,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10167,53,Female,0,No,No,44,Month-to-month,No,Mailed check,DSL,No,No,No,88.9,5,1,3.0,50.27,2191.36,0,1900.09,3,Budget-Conscious Minimalists,0.1997,0,1477.5,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10168,67,Female,1,Yes,Yes,44,Two year,Yes,Electronic check,Fiber optic,No,No,Yes,357.8,2,4,2.0,97.12,4299.26,0,3287.09,0,High-Value Enterprise Loyalists,0.0531,0,2978.54,Low Risk (<30%),High Value (>$2.5k)
CUST_10169,39,Female,0,No,No,16,One year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,Yes,402.2,1,1,5.0,111.67,1818.51,0,3133.0,2,Tech-Savvy Heavy Streamers,0.1158,0,2995.07,Low Risk (<30%),High Value (>$2.5k)
CUST_10170,32,Male,0,No,No,26,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,Yes,272.5,0,0,5.0,111.39,2886.14,0,3377.0,2,Tech-Savvy Heavy Streamers,0.1071,0,2922.81,Low Risk (<30%),High Value (>$2.5k)
CUST_10171,30,Male,0,No,No,64,One year,Yes,Electronic check,Fiber optic,Yes,Yes,No,354.2,1,1,5.0,98.4,6290.75,0,3664.11,2,Tech-Savvy Heavy Streamers,0.0253,0,3580.22,Low Risk (<30%),High Value (>$2.5k)
CUST_10172,31,Male,0,Yes,Yes,13,Two year,No,Bank transfer (automatic),Fiber optic,Yes,No,No,290.4,0,0,4.0,87.15,1163.48,0,2511.26,2,Tech-Savvy Heavy Streamers,0.0115,0,2451.15,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10173,41,Male,0,Yes,Yes,61,One year,No,Electronic check,DSL,Yes,No,Yes,138.8,0,4,4.0,80.29,4857.74,0,2838.88,0,High-Value Enterprise Loyalists,0.0329,0,2778.74,Low Risk (<30%),High Value (>$2.5k)
CUST_10174,46,Male,0,Yes,Yes,33,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,Yes,321.5,1,0,5.0,101.5,3378.43,0,2983.51,2,Tech-Savvy Heavy Streamers,0.0979,0,3069.45,Low Risk (<30%),High Value (>$2.5k)
CUST_10175,46,Female,0,Yes,No,38,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,215.8,3,2,3.0,101.38,3852.75,0,3222.81,0,High-Value Enterprise Loyalists,0.3921,0,2612.33,Medium Risk (30-60%),High Value (>$2.5k)
CUST_10176,53,Male,0,No,No,45,Two year,No,Credit card (automatic),Fiber optic,No,No,No,261.8,0,1,5.0,71.17,3206.34,0,2534.46,1,At-Risk Month-to-Month Consumers,0.0126,0,2569.34,Low Risk (<30%),High Value (>$2.5k)
CUST_10177,42,Male,0,No,No,64,One year,No,Mailed check,DSL,Yes,No,No,108.6,3,1,3.0,65.96,4222.6,0,2709.3,3,Budget-Conscious Minimalists,0.0383,0,2444.07,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10178,61,Male,0,Yes,Yes,33,Two year,No,Electronic check,Fiber optic,No,No,Yes,427.9,2,1,4.0,94.69,3169.32,0,2884.02,2,Tech-Savvy Heavy Streamers,0.1006,0,2746.47,Low Risk (<30%),High Value (>$2.5k)
CUST_10179,39,Male,0,No,No,6,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,No,183.6,1,0,5.0,68.41,408.79,0,1903.18,1,At-Risk Month-to-Month Consumers,0.1173,0,1596.4,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10180,77,Female,1,No,No,0,Month-to-month,No,Electronic check,Fiber optic,No,No,No,271.7,7,3,2.0,80.66,0.0,1,1037.13,3,Budget-Conscious Minimalists,0.946,1,1028.57,Critical Risk (>60%),Budget Value (<$1.2k)
CUST_10181,50,Male,0,Yes,Yes,51,One year,Yes,Electronic check,DSL,No,No,Yes,46.3,0,2,4.0,74.66,3806.7,0,2650.59,0,High-Value Enterprise Loyalists,0.0364,0,2524.43,Low Risk (<30%),High Value (>$2.5k)
CUST_10182,31,Male,0,Yes,No,18,One year,Yes,Electronic check,DSL,No,Yes,No,172.6,0,2,5.0,63.38,1136.63,0,1846.24,1,At-Risk Month-to-Month Consumers,0.1043,0,1727.75,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10183,28,Male,0,No,No,43,Two year,Yes,Electronic check,No,No internet service,No internet service,No internet service,18.0,0,0,5.0,21.97,938.17,0,1029.19,1,At-Risk Month-to-Month Consumers,0.0073,0,1107.36,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10184,48,Female,0,No,No,25,One year,No,Electronic check,DSL,Yes,No,No,132.2,0,4,4.0,62.88,1601.97,0,1982.28,0,High-Value Enterprise Loyalists,0.1528,0,1772.7,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10185,39,Female,0,No,No,61,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,No,187.7,2,0,3.0,105.14,6420.59,0,3593.22,3,Budget-Conscious Minimalists,0.1005,0,3211.37,Low Risk (<30%),High Value (>$2.5k)
CUST_10186,51,Female,0,Yes,No,2,Month-to-month,Yes,Mailed check,Fiber optic,No,No,Yes,340.7,0,1,5.0,101.45,219.98,0,2687.13,2,Tech-Savvy Heavy Streamers,0.2106,0,2404.14,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10187,48,Male,0,Yes,No,18,One year,Yes,Bank transfer (automatic),DSL,No,Yes,No,149.6,0,0,5.0,61.13,1013.52,0,1743.17,1,At-Risk Month-to-Month Consumers,0.0316,0,1852.51,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10188,41,Female,0,Yes,Yes,14,One year,Yes,Electronic check,DSL,Yes,Yes,Yes,60.7,0,1,4.0,96.12,1342.17,0,2672.78,1,At-Risk Month-to-Month Consumers,0.1164,0,2334.79,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10189,31,Female,0,No,No,48,Two year,No,Credit card (automatic),Fiber optic,No,No,Yes,462.4,2,0,4.0,102.92,4932.81,0,3452.2,2,Tech-Savvy Heavy Streamers,0.0136,0,3412.43,Low Risk (<30%),High Value (>$2.5k)
CUST_10190,22,Male,0,No,No,58,One year,No,Mailed check,Fiber optic,No,Yes,Yes,400.7,2,1,3.0,119.95,6992.7,0,3743.33,2,Tech-Savvy Heavy Streamers,0.096,0,3735.68,Low Risk (<30%),High Value (>$2.5k)
CUST_10191,36,Female,0,Yes,Yes,58,One year,Yes,Bank transfer (automatic),DSL,No,No,Yes,171.5,2,2,3.0,69.15,4043.93,0,2533.36,0,High-Value Enterprise Loyalists,0.055,0,2464.03,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10192,53,Male,0,No,No,10,Month-to-month,No,Electronic check,DSL,No,Yes,No,153.5,0,1,5.0,59.54,621.6,0,1644.28,1,At-Risk Month-to-Month Consumers,0.2075,0,1402.76,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10193,45,Female,0,No,No,55,Two year,Yes,Mailed check,Fiber optic,Yes,No,No,79.1,1,0,5.0,100.68,5532.28,0,3340.13,1,At-Risk Month-to-Month Consumers,0.007,0,3268.64,Low Risk (<30%),High Value (>$2.5k)
CUST_10194,26,Male,0,No,No,14,Two year,Yes,Mailed check,No,No internet service,No internet service,No internet service,9.7,0,0,5.0,21.12,272.51,0,575.36,1,At-Risk Month-to-Month Consumers,0.0515,0,646.26,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10195,44,Male,0,No,No,27,Two year,Yes,Credit card (automatic),Fiber optic,Yes,Yes,Yes,433.4,2,1,3.0,120.02,3229.31,0,3647.64,2,Tech-Savvy Heavy Streamers,0.066,0,3353.25,Low Risk (<30%),High Value (>$2.5k)
CUST_10196,47,Male,0,Yes,No,45,One year,Yes,Credit card (automatic),Fiber optic,No,No,No,200.1,2,0,5.0,75.88,3412.33,0,2577.89,1,At-Risk Month-to-Month Consumers,0.0437,0,2513.38,Low Risk (<30%),High Value (>$2.5k)
CUST_10197,31,Male,0,No,No,40,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,10.9,0,0,5.0,18.5,745.43,0,968.62,1,At-Risk Month-to-Month Consumers,0.028,0,945.48,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10198,44,Female,0,Yes,Yes,9,Month-to-month,No,Bank transfer (automatic),DSL,Yes,Yes,Yes,113.2,1,0,5.0,97.72,884.59,0,2794.42,1,At-Risk Month-to-Month Consumers,0.1043,0,2509.06,Low Risk (<30%),High Value (>$2.5k)
CUST_10199,43,Female,0,Yes,Yes,20,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,Yes,No,98.9,1,1,4.0,75.73,1516.31,0,2421.61,1,At-Risk Month-to-Month Consumers,0.1207,0,1963.67,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10200,27,Female,0,No,No,16,Month-to-month,No,Electronic check,DSL,No,No,Yes,36.0,1,1,4.0,70.15,1122.69,0,2019.64,1,At-Risk Month-to-Month Consumers,0.3963,0,1588.56,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
