CustomerID,Age,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,ContractType,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,StreamingServices,MonthlyUsageGB,SupportTicketsLastYear,PaymentDelaysCount,CustomerSatisfactionScore,MonthlyCharges,TotalChargesHistorical,Churn,CustomerLifetimeValue
CUST_10173,41,Male,0,Yes,Yes,61,One year,No,Electronic check,DSL,Yes,No,Yes,138.8,0,4,4.0,80.29,4857.74,0,2838.88
CUST_10174,46,Male,0,Yes,Yes,33,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,Yes,321.5,1,0,5.0,101.5,3378.43,0,2983.51
CUST_10175,46,Female,0,Yes,No,38,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,215.8,3,2,3.0,101.38,3852.75,0,3222.81
CUST_10176,53,Male,0,No,No,45,Two year,No,Credit card (automatic),Fiber optic,No,No,No,261.8,0,1,5.0,71.17,3206.34,0,2534.46
CUST_10177,42,Male,0,No,No,64,One year,No,Mailed check,DSL,Yes,No,No,108.6,3,1,3.0,65.96,4222.6,0,2709.3
CUST_10178,61,Male,0,Yes,Yes,33,Two year,No,Electronic check,Fiber optic,No,No,Yes,427.9,2,1,4.0,94.69,3169.32,0,2884.02
CUST_10179,39,Male,0,No,No,6,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,No,183.6,1,0,5.0,68.41,408.79,0,1903.18
CUST_10180,77,Female,1,No,No,0,Month-to-month,No,Electronic check,Fiber optic,No,No,No,271.7,7,3,2.0,80.66,0.0,1,1037.13
CUST_10181,50,Male,0,Yes,Yes,51,One year,Yes,Electronic check,DSL,No,No,Yes,46.3,0,2,4.0,74.66,3806.7,0,2650.59
CUST_10182,31,Male,0,Yes,No,18,One year,Yes,Electronic check,DSL,No,Yes,No,172.6,0,2,5.0,63.38,1136.63,0,1846.24
CUST_10183,28,Male,0,No,No,43,Two year,Yes,Electronic check,No,No internet service,No internet service,No internet service,18.0,0,0,5.0,21.97,938.17,0,1029.19
CUST_10184,48,Female,0,No,No,25,One year,No,Electronic check,DSL,Yes,No,No,132.2,0,4,4.0,62.88,1601.97,0,1982.28
CUST_10185,39,Female,0,No,No,61,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,No,187.7,2,0,3.0,105.14,6420.59,0,3593.22
CUST_10186,51,Female,0,Yes,No,2,Month-to-month,Yes,Mailed check,Fiber optic,No,No,Yes,340.7,0,1,5.0,101.45,219.98,0,2687.13
CUST_10187,48,Male,0,Yes,No,18,One year,Yes,Bank transfer (automatic),DSL,No,Yes,No,149.6,0,0,5.0,61.13,1013.52,0,1743.17
CUST_10188,41,Female,0,Yes,Yes,14,One year,Yes,Electronic check,DSL,Yes,Yes,Yes,60.7,0,1,4.0,96.12,1342.17,0,2672.78
CUST_10189,31,Female,0,No,No,48,Two year,No,Credit card (automatic),Fiber optic,No,No,Yes,462.4,2,0,4.0,102.92,4932.81,0,3452.2
CUST_10190,22,Male,0,No,No,58,One year,No,Mailed check,Fiber optic,No,Yes,Yes,400.7,2,1,3.0,119.95,6992.7,0,3743.33
CUST_10191,36,Female,0,Yes,Yes,58,One year,Yes,Bank transfer (automatic),DSL,No,No,Yes,171.5,2,2,3.0,69.15,4043.93,0,2533.36
CUST_10192,53,Male,0,No,No,10,Month-to-month,No,Electronic check,DSL,No,Yes,No,153.5,0,1,5.0,59.54,621.6,0,1644.28
CUST_10193,45,Female,0,No,No,55,Two year,Yes,Mailed check,Fiber optic,Yes,No,No,79.1,1,0,5.0,100.68,5532.28,0,3340.13
CUST_10194,26,Male,0,No,No,14,Two year,Yes,Mailed check,No,No internet service,No internet service,No internet service,9.7,0,0,5.0,21.12,272.51,0,575.36
CUST_10195,44,Male,0,No,No,27,Two year,Yes,Credit card (automatic),Fiber optic,Yes,Yes,Yes,433.4,2,1,3.0,120.02,3229.31,0,3647.64
CUST_10196,47,Male,0,Yes,No,45,One year,Yes,Credit card (automatic),Fiber optic,No,No,No,200.1,2,0,5.0,75.88,3412.33,0,2577.89
CUST_10197,31,Male,0,No,No,40,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,10.9,0,0,5.0,18.5,745.43,0,968.62
CUST_10198,44,Female,0,Yes,Yes,9,Month-to-month,No,Bank transfer (automatic),DSL,Yes,Yes,Yes,113.2,1,0,5.0,97.72,884.59,0,2794.42
CUST_10199,43,Female,0,Yes,Yes,20,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,Yes,No,98.9,1,1,4.0,75.73,1516.31,0,2421.61
CUST_10200,27,Female,0,No,No,16,Month-to-month,No,Electronic check,DSL,No,No,Yes,36.0,1,1,4.0,70.15,1122.69,0,2019.64
CUST_10201,47,Male,0,No,No,13,Month-to-month,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,17.3,1,0,5.0,18.5,265.97,1,309.95
CUST_10202,49,Male,0,No,No,38,One year,Yes,Electronic check,No,No internet service,No internet service,No internet service,13.8,0,1,5.0,19.7,754.43,0,998.37
CUST_10203,56,Female,0,No,No,4,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,Yes,130.2,1,0,4.0,84.47,326.83,0,2299.84
CUST_10204,56,Male,0,No,No,17,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,Yes,325.2,2,0,4.0,128.0,2184.72,1,1600.08
CUST_10205,24,Female,0,No,No,28,Month-to-month,No,Electronic check,DSL,No,No,Yes,24.5,3,1,2.0,69.05,1953.21,1,1011.95
CUST_10206,30,Male,0,Yes,Yes,10,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,Yes,270.6,3,0,5.0,116.23,1212.37,0,2922.97
CUST_10207,49,Male,0,No,No,30,Month-to-month,Yes,Electronic check,DSL,No,Yes,Yes,81.4,0,1,4.0,87.99,2627.97,1,1332.72
CUST_10208,49,Female,0,No,No,55,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,15.2,1,1,5.0,24.89,1349.19,0,1578.78
CUST_10209,49,Female,0,Yes,No,15,Month-to-month,Yes,Mailed check,DSL,Yes,No,No,147.8,3,0,4.0,57.84,875.51,1,889.93
CUST_10210,80,Female,1,Yes,Yes,29,Two year,No,Credit card (automatic),Fiber optic,Yes,No,No,301.9,0,0,5.0,97.01,2791.61,0,2981.06
CUST_10211,49,Male,0,No,No,51,Month-to-month,Yes,Mailed check,DSL,No,No,No,146.4,1,0,5.0,51.68,2642.31,0,2534.99
CUST_10212,57,Male,0,No,No,7,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,No,177.7,4,0,3.0,47.94,374.53,0,1249.88
CUST_10213,54,Female,0,No,No,38,Two year,Yes,Credit card (automatic),Fiber optic,Yes,No,No,421.8,0,1,4.0,89.78,3389.33,0,3180.3
CUST_10214,50,Female,0,No,No,30,Two year,Yes,Electronic check,Fiber optic,No,No,No,579.3,2,2,3.0,78.79,2357.96,0,2658.81
CUST_10215,38,Female,0,Yes,Yes,17,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,No,70.6,5,0,3.0,43.87,748.34,1,858.28
CUST_10216,52,Male,0,No,No,30,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,Yes,480.8,0,0,4.0,123.87,3731.69,0,3514.76
CUST_10217,32,Male,0,No,No,49,Two year,No,Electronic check,Fiber optic,No,Yes,No,291.3,1,3,3.0,88.17,4302.11,0,3195.77
CUST_10218,39,Female,0,No,No,17,Month-to-month,Yes,Electronic check,DSL,Yes,No,Yes,133.3,2,1,4.0,84.22,1471.91,0,2423.3
CUST_10219,36,Male,0,No,No,45,One year,No,Bank transfer (automatic),Fiber optic,No,Yes,No,164.5,1,0,4.0,92.2,4166.27,0,2825.13
CUST_10220,43,Male,0,No,No,7,One year,No,Electronic check,Fiber optic,Yes,Yes,No,584.2,0,1,5.0,106.51,754.42,0,2980.1
CUST_10221,72,Female,1,No,No,19,Two year,No,Electronic check,DSL,Yes,Yes,No,89.8,1,0,5.0,78.67,1484.53,0,2363.51
CUST_10222,18,Female,0,No,No,48,One year,Yes,Mailed check,Fiber optic,Yes,No,No,453.3,2,0,4.0,93.77,4455.31,0,3617.64
CUST_10223,51,Male,0,Yes,No,0,Two year,No,Mailed check,Fiber optic,No,No,Yes,571.1,1,0,4.0,92.36,0.0,0,2743.85
CUST_10224,21,Male,0,No,No,19,One year,No,Bank transfer (automatic),Fiber optic,No,Yes,No,345.1,0,0,5.0,91.91,1749.66,0,2691.35
CUST_10225,36,Female,0,Yes,Yes,29,Month-to-month,Yes,Electronic check,DSL,No,No,No,173.1,2,0,4.0,42.6,1260.9,0,1674.07
CUST_10226,56,Female,0,Yes,No,28,One year,Yes,Electronic check,Fiber optic,No,No,No,197.4,0,1,4.0,75.48,2140.14,0,1931.07
CUST_10227,43,Female,0,No,No,3,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,No,459.1,8,1,2.0,96.5,303.62,1,1494.58
CUST_10228,28,Male,0,Yes,Yes,18,One year,Yes,Mailed check,DSL,Yes,No,Yes,126.3,1,0,5.0,85.53,1525.7,0,2479.18
CUST_10229,33,Female,0,No,No,21,Two year,No,Credit card (automatic),Fiber optic,No,No,Yes,323.4,0,0,5.0,93.06,2031.54,0,2938.69
CUST_10230,51,Female,0,Yes,No,53,Month-to-month,No,Bank transfer (automatic),DSL,Yes,No,Yes,93.5,3,0,4.0,77.89,4117.82,0,2720.02
CUST_10231,33,Male,0,Yes,Yes,16,One year,No,Credit card (automatic),DSL,Yes,No,No,59.9,2,0,4.0,56.36,936.57,0,1732.44
CUST_10232,45,Male,0,No,No,33,One year,Yes,Electronic check,Fiber optic,Yes,Yes,No,366.8,1,0,5.0,108.87,3597.95,0,3281.78
CUST_10233,43,Female,0,Yes,No,55,One year,No,Bank transfer (automatic),DSL,No,No,No,102.6,2,0,4.0,48.44,2647.3,0,1800.68
CUST_10234,34,Female,0,No,No,15,One year,Yes,Bank transfer (automatic),DSL,Yes,No,No,146.4,1,0,4.0,57.51,865.01,0,1448.76
CUST_10235,70,Male,1,Yes,Yes,9,Month-to-month,Yes,Bank transfer (automatic),DSL,No,Yes,Yes,132.3,1,0,4.0,80.43,712.86,0,2267.76
CUST_10236,50,Female,0,Yes,Yes,21,Two year,No,Credit card (automatic),DSL,No,Yes,No,133.8,3,1,4.0,64.42,1304.4,0,1732.33
CUST_10237,18,Female,0,Yes,No,2,One year,Yes,Mailed check,Fiber optic,Yes,No,No,426.5,1,0,5.0,83.08,168.83,0,2504.64
CUST_10238,44,Male,0,Yes,No,49,One year,Yes,Mailed check,Fiber optic,Yes,Yes,Yes,221.3,0,0,5.0,123.52,6037.62,0,3775.27
CUST_10239,33,Female,0,No,No,41,One year,No,Credit card (automatic),DSL,Yes,No,Yes,57.4,1,0,4.0,89.04,3599.56,0,2462.05
CUST_10240,53,Male,0,Yes,No,30,One year,No,Electronic check,Fiber optic,Yes,No,Yes,232.9,0,1,5.0,115.95,3410.34,0,3222.97
CUST_10241,32,Male,0,No,No,5,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,No,107.2,5,1,2.0,69.24,338.33,0,2120.01
CUST_10242,41,Female,0,No,No,52,One year,No,Mailed check,DSL,No,No,Yes,79.9,1,0,5.0,75.18,3869.25,0,2639.05
CUST_10243,49,Female,0,No,No,12,One year,Yes,Electronic check,No,No internet service,No internet service,No internet service,8.5,2,3,3.0,19.97,215.07,1,150.0
CUST_10244,53,Male,0,No,No,38,Two year,No,Mailed check,Fiber optic,Yes,No,No,163.1,0,1,4.0,93.07,3509.71,0,2830.33
CUST_10245,26,Male,0,Yes,No,65,One year,Yes,Credit card (automatic),DSL,No,No,No,113.0,0,0,4.0,49.61,3268.51,0,2066.5
CUST_10246,38,Male,0,Yes,Yes,24,Two year,No,Mailed check,Fiber optic,No,No,No,319.0,0,0,5.0,77.24,1869.74,0,2361.93
CUST_10247,36,Male,0,No,No,20,Month-to-month,No,Bank transfer (automatic),DSL,No,Yes,Yes,119.3,0,0,5.0,85.75,1707.76,0,2051.98
CUST_10248,34,Female,0,No,No,29,Month-to-month,Yes,Electronic check,No,No internet service,No internet service,No internet service,19.1,4,2,2.0,24.86,712.79,1,678.57
CUST_10249,65,Male,1,No,No,12,One year,No,Electronic check,DSL,No,No,No,120.1,1,0,5.0,54.59,647.77,0,1672.57
CUST_10250,47,Female,0,No,No,55,Two year,No,Electronic check,Fiber optic,No,Yes,No,415.2,0,2,4.0,94.11,5166.59,0,3161.07
CUST_10251,26,Female,0,Yes,Yes,48,Month-to-month,Yes,Bank transfer (automatic),DSL,No,Yes,No,146.0,1,0,5.0,59.65,2870.01,0,1667.59
CUST_10252,54,Female,0,Yes,Yes,54,One year,No,Electronic check,Fiber optic,No,No,No,200.0,1,2,4.0,77.85,4182.66,0,2716.03
CUST_10253,70,Female,1,No,No,50,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,25.6,1,0,5.0,28.57,1395.92,0,1617.77
CUST_10254,55,Male,0,No,No,37,Two year,Yes,Bank transfer (automatic),DSL,No,No,No,84.4,0,0,5.0,50.95,1910.08,0,1739.83
CUST_10255,22,Female,0,Yes,Yes,58,Two year,Yes,Mailed check,DSL,No,Yes,Yes,115.3,1,0,4.0,88.15,5089.98,0,2774.74
CUST_10256,36,Female,0,No,No,42,One year,Yes,Electronic check,Fiber optic,Yes,Yes,Yes,276.5,0,1,5.0,128.0,5391.42,0,4053.46
CUST_10257,58,Female,0,Yes,No,18,Month-to-month,Yes,Electronic check,DSL,Yes,No,No,114.8,3,1,5.0,63.2,1113.01,0,2103.35
CUST_10258,33,Male,0,Yes,Yes,19,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,Yes,504.5,2,0,4.0,110.78,2123.7,0,3240.74
CUST_10259,48,Male,0,No,No,56,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,No,No,487.4,1,0,4.0,91.54,5115.22,0,3414.61
CUST_10260,52,Female,0,No,No,29,Month-to-month,No,Bank transfer (automatic),DSL,No,No,No,100.5,3,0,3.0,44.28,1274.75,0,1498.14
CUST_10261,30,Female,0,No,No,50,One year,No,Mailed check,Fiber optic,No,Yes,Yes,176.4,0,0,4.0,109.82,5506.93,0,3430.12
CUST_10262,41,Female,0,Yes,No,27,One year,No,Credit card (automatic),DSL,No,No,Yes,199.5,2,1,3.0,66.11,1816.2,0,2059.75
CUST_10263,18,Male,0,Yes,No,43,One year,No,Electronic check,No,No internet service,No internet service,No internet service,22.6,2,1,5.0,25.0,1084.69,0,995.92
CUST_10264,29,Male,0,No,No,50,One year,Yes,Mailed check,DSL,No,Yes,No,24.5,2,0,4.0,57.99,2902.52,0,1858.26
CUST_10265,39,Male,0,Yes,Yes,63,One year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,372.8,1,0,5.0,128.0,8045.18,0,4022.34
CUST_10266,26,Male,0,No,No,45,Two year,Yes,Electronic check,DSL,Yes,No,No,60.5,1,2,4.0,63.67,2863.88,0,2121.36
CUST_10267,63,Female,0,No,No,47,Two year,Yes,Credit card (automatic),Fiber optic,No,Yes,No,326.3,2,0,4.0,96.95,4561.06,0,3305.89
CUST_10268,23,Male,0,No,No,33,Month-to-month,Yes,Mailed check,DSL,Yes,Yes,No,127.4,2,0,4.0,69.79,2324.41,1,1374.6
CUST_10269,36,Male,0,Yes,Yes,19,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,Yes,143.0,2,3,3.0,94.97,1820.87,1,1195.08
CUST_10270,44,Female,0,No,No,29,Month-to-month,Yes,Electronic check,DSL,No,Yes,Yes,47.4,4,1,2.0,86.27,2513.91,0,2350.03
CUST_10271,61,Female,0,Yes,No,43,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,No,543.8,1,1,3.0,93.2,3972.0,0,3170.23
CUST_10272,23,Male,0,Yes,No,64,One year,No,Mailed check,DSL,No,No,No,78.0,2,1,4.0,53.41,3454.38,0,2344.58
CUST_10273,57,Male,0,Yes,Yes,54,Two year,Yes,Credit card (automatic),DSL,No,Yes,No,97.6,1,0,4.0,61.37,3294.22,0,2505.32
CUST_10274,42,Female,0,Yes,Yes,50,One year,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,15.9,0,0,5.0,23.8,1182.12,0,1027.76
CUST_10275,29,Male,0,No,No,54,One year,No,Bank transfer (automatic),DSL,No,No,Yes,96.8,2,0,5.0,74.21,3998.78,0,2413.97
CUST_10276,48,Male,0,Yes,Yes,44,Two year,Yes,Electronic check,Fiber optic,Yes,No,Yes,410.1,0,1,4.0,112.88,4956.91,0,3608.94
CUST_10277,45,Female,0,Yes,Yes,57,Month-to-month,No,Electronic check,Fiber optic,No,Yes,No,396.9,3,1,3.0,92.8,5273.89,1,2116.71
CUST_10278,34,Female,0,No,No,6,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,No,142.2,3,1,4.0,54.05,338.38,0,1632.05
CUST_10279,43,Female,0,Yes,No,37,Two year,Yes,Credit card (automatic),DSL,No,No,No,132.6,0,1,5.0,49.07,1799.5,0,1739.25
CUST_10280,37,Male,0,No,No,41,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,Yes,179.0,2,0,3.0,115.57,4693.58,0,3549.24
CUST_10281,43,Female,0,Yes,Yes,43,Two year,Yes,Mailed check,DSL,No,No,Yes,139.6,3,1,4.0,67.3,2924.18,0,2427.49
CUST_10282,51,Female,0,Yes,Yes,11,Two year,Yes,Bank transfer (automatic),Fiber optic,No,No,No,525.6,0,0,5.0,73.14,819.22,0,2246.39
CUST_10283,63,Male,0,No,No,44,Two year,Yes,Mailed check,No,No internet service,No internet service,No internet service,11.7,0,0,5.0,18.5,799.72,0,942.0
CUST_10284,26,Male,0,Yes,No,47,Month-to-month,No,Electronic check,DSL,Yes,No,Yes,117.6,1,1,5.0,81.09,3785.69,0,2746.56
CUST_10285,70,Female,1,No,No,7,Month-to-month,Yes,Bank transfer (automatic),DSL,No,Yes,Yes,161.5,2,1,4.0,87.41,660.43,1,845.3
CUST_10286,18,Female,0,Yes,No,12,Month-to-month,Yes,Mailed check,DSL,Yes,No,Yes,160.9,1,0,4.0,82.51,984.23,1,1084.98
CUST_10287,40,Female,0,Yes,Yes,21,Two year,No,Mailed check,Fiber optic,No,No,Yes,261.7,1,0,4.0,96.78,2063.06,0,2965.13
CUST_10288,50,Male,0,Yes,No,63,Two year,No,Mailed check,DSL,Yes,No,No,83.5,0,0,5.0,51.27,3220.55,0,2042.44
CUST_10289,46,Male,0,Yes,Yes,21,Month-to-month,Yes,Electronic check,No,No internet service,No internet service,No internet service,15.0,3,0,3.0,25.64,558.2,0,837.87
CUST_10290,34,Female,0,Yes,No,25,Two year,Yes,Mailed check,Fiber optic,Yes,No,No,388.7,0,0,5.0,84.11,2047.16,0,2587.79
CUST_10291,39,Male,0,No,No,37,Month-to-month,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.1,2,1,4.0,18.87,626.33,0,1069.97
CUST_10292,36,Male,0,No,No,59,One year,No,Electronic check,DSL,No,No,No,32.3,2,2,3.0,47.5,2833.48,0,2107.6
CUST_10293,34,Male,0,Yes,No,29,Month-to-month,No,Bank transfer (automatic),DSL,No,No,No,110.0,0,0,5.0,40.45,1192.27,0,1463.02
CUST_10294,53,Male,0,Yes,Yes,5,Month-to-month,No,Mailed check,DSL,Yes,No,No,121.9,0,0,5.0,53.73,283.3,0,1332.8
CUST_10295,47,Female,0,No,No,44,Two year,No,Credit card (automatic),Fiber optic,Yes,Yes,Yes,146.6,1,0,5.0,117.82,5178.85,0,3419.13
CUST_10296,33,Female,0,No,No,52,One year,Yes,Credit card (automatic),Fiber optic,Yes,No,Yes,375.1,0,0,5.0,115.45,6060.55,0,3791.46
CUST_10297,54,Male,0,No,No,53,Two year,Yes,Mailed check,No,No internet service,No internet service,No internet service,11.2,2,0,4.0,18.72,958.36,0,793.5
CUST_10298,46,Male,0,No,No,51,Two year,No,Electronic check,Fiber optic,Yes,No,No,473.0,0,2,4.0,89.3,4578.72,0,2928.36
CUST_10299,53,Male,0,Yes,Yes,46,Two year,Yes,Bank transfer (automatic),DSL,Yes,Yes,No,105.9,2,0,4.0,74.94,3453.33,0,2395.3
CUST_10300,50,Female,0,Yes,Yes,51,One year,No,Mailed check,DSL,Yes,No,No,115.9,2,1,3.0,52.87,2670.64,0,2224.02
CUST_10301,31,Male,0,No,No,9,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,Yes,195.1,1,0,4.0,107.46,1001.06,0,2769.18
CUST_10302,35,Male,0,No,No,30,One year,Yes,Electronic check,Fiber optic,No,Yes,Yes,506.0,0,1,4.0,115.96,3494.12,0,3311.01
CUST_10303,52,Female,0,No,No,33,One year,No,Bank transfer (automatic),Fiber optic,No,Yes,Yes,465.1,1,1,4.0,113.77,3762.45,0,3622.56
CUST_10304,50,Female,0,Yes,No,22,Month-to-month,No,Mailed check,DSL,No,No,No,122.2,3,0,4.0,40.59,897.77,0,1591.72
CUST_10305,42,Male,0,No,No,55,Two year,No,Electronic check,Fiber optic,No,No,No,319.3,1,1,5.0,78.54,4308.08,0,2850.51
CUST_10306,44,Male,0,No,No,42,Two year,No,Credit card (automatic),Fiber optic,No,No,Yes,458.9,0,0,5.0,100.85,4237.03,0,3201.99
CUST_10307,59,Female,0,Yes,No,21,One year,Yes,Mailed check,DSL,No,No,No,149.2,0,0,5.0,50.48,1066.52,0,1512.81
CUST_10308,34,Male,0,No,No,23,Two year,No,Bank transfer (automatic),DSL,Yes,No,Yes,88.5,0,0,5.0,83.64,1972.91,0,2205.26
CUST_10309,49,Female,0,Yes,Yes,35,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,250.4,2,1,4.0,128.0,4441.23,0,4137.36
CUST_10310,39,Female,0,Yes,No,17,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,241.0,0,1,5.0,99.3,1651.65,1,1112.84
CUST_10311,39,Male,0,Yes,No,10,Month-to-month,No,Bank transfer (automatic),DSL,Yes,No,No,116.7,2,1,3.0,63.64,630.66,1,790.59
CUST_10312,56,Male,0,Yes,Yes,66,One year,No,Electronic check,Fiber optic,No,No,No,303.6,0,1,5.0,80.7,5301.99,0,2968.0
CUST_10313,53,Male,0,Yes,Yes,54,One year,No,Credit card (automatic),DSL,No,No,No,169.3,0,0,5.0,46.33,2475.27,0,2100.34
CUST_10314,53,Male,0,No,No,8,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,Yes,483.3,6,0,4.0,90.62,754.01,0,2671.53
CUST_10315,59,Female,0,Yes,Yes,12,Two year,No,Electronic check,DSL,No,No,No,114.9,1,1,5.0,45.2,551.1,0,1231.79
CUST_10316,42,Male,0,No,No,14,Two year,Yes,Mailed check,DSL,No,Yes,No,146.8,1,1,4.0,58.3,817.03,0,1993.44
CUST_10317,51,Female,0,Yes,Yes,25,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,471.3,2,1,3.0,128.0,3183.66,1,1664.23
CUST_10318,38,Female,0,Yes,No,45,Month-to-month,No,Mailed check,DSL,Yes,No,Yes,216.8,3,1,3.0,77.44,3498.83,0,2675.36
CUST_10319,46,Female,0,No,No,47,One year,Yes,Bank transfer (automatic),DSL,Yes,No,No,152.8,1,0,5.0,63.72,2995.76,0,2179.39
CUST_10320,40,Female,0,No,No,34,One year,Yes,Electronic check,Fiber optic,Yes,No,Yes,426.7,1,2,4.0,105.56,3578.84,0,3230.83
CUST_10321,43,Female,0,No,No,20,One year,Yes,Credit card (automatic),No,No internet service,No internet service,No internet service,5.0,1,0,4.0,18.5,399.83,0,509.05
CUST_10322,50,Female,0,No,No,44,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,Yes,485.4,2,0,4.0,116.1,5148.55,0,3663.5
CUST_10323,31,Female,0,Yes,Yes,26,One year,No,Bank transfer (automatic),DSL,Yes,No,No,125.1,0,1,5.0,57.51,1523.47,0,1841.69
CUST_10324,69,Female,1,Yes,Yes,15,Month-to-month,Yes,Electronic check,DSL,No,Yes,Yes,90.4,2,1,4.0,94.24,1429.79,1,878.92
CUST_10325,29,Male,0,No,No,62,Two year,Yes,Electronic check,DSL,No,No,No,87.1,0,3,4.0,54.2,3367.14,0,2284.51
CUST_10326,26,Female,0,No,No,25,Two year,Yes,Bank transfer (automatic),DSL,No,No,No,135.9,0,0,5.0,46.23,1120.5,0,1564.61
CUST_10327,57,Female,0,No,No,13,Two year,No,Electronic check,DSL,Yes,No,No,62.0,1,2,4.0,53.97,711.74,0,1331.81
CUST_10328,52,Male,0,No,No,17,Month-to-month,No,Credit card (automatic),DSL,No,No,No,76.0,3,0,4.0,50.76,831.57,0,1522.07
CUST_10329,50,Male,0,No,No,43,One year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,445.7,2,1,3.0,125.95,5432.79,0,4003.59
CUST_10330,50,Male,0,Yes,Yes,9,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,No,480.7,5,1,3.0,82.29,747.09,1,1284.27
CUST_10331,42,Female,0,No,No,58,Two year,No,Mailed check,Fiber optic,Yes,Yes,No,530.6,2,0,4.0,111.55,6447.0,0,3845.64
CUST_10332,30,Male,0,No,No,41,One year,Yes,Electronic check,No,No internet service,No internet service,No internet service,9.2,1,1,5.0,18.5,779.39,0,1064.27
CUST_10333,43,Female,0,No,No,50,Two year,Yes,Bank transfer (automatic),DSL,Yes,Yes,No,89.5,2,0,4.0,77.03,3815.98,0,2470.15
CUST_10334,33,Female,0,Yes,Yes,38,Two year,Yes,Electronic check,No,No internet service,No internet service,No internet service,15.9,0,1,4.0,18.5,695.04,0,862.61
CUST_10335,55,Female,0,Yes,No,9,Month-to-month,Yes,Mailed check,Fiber optic,No,No,Yes,471.3,0,0,4.0,104.16,944.65,0,2927.3
CUST_10336,40,Male,0,Yes,Yes,56,Two year,Yes,Bank transfer (automatic),DSL,Yes,No,Yes,138.3,2,0,3.0,78.08,4374.14,0,2548.18
CUST_10337,31,Female,0,Yes,No,6,Month-to-month,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,16.1,2,0,4.0,23.44,121.31,0,645.08
CUST_10338,38,Female,0,No,No,33,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,278.6,1,1,4.0,91.31,2947.41,1,1564.88
CUST_10339,47,Female,0,Yes,No,23,One year,No,Bank transfer (automatic),DSL,Yes,No,No,71.8,0,1,4.0,54.13,1259.48,0,1464.86
CUST_10340,35,Male,0,Yes,Yes,22,Two year,Yes,Mailed check,DSL,Yes,No,No,56.9,0,0,5.0,54.59,1276.21,0,1992.22
CUST_10341,31,Male,0,Yes,No,11,Month-to-month,No,Mailed check,DSL,No,No,No,104.5,6,0,3.0,47.27,532.72,0,1151.74
CUST_10342,45,Female,0,No,No,21,One year,Yes,Electronic check,No,No internet service,No internet service,No internet service,11.3,0,0,4.0,18.5,372.08,0,777.59
CUST_10343,45,Male,0,No,No,39,Two year,Yes,Mailed check,DSL,No,Yes,Yes,95.0,2,0,4.0,75.11,2938.73,0,2593.43
CUST_10344,35,Male,0,Yes,Yes,6,Month-to-month,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,15.7,1,1,5.0,18.5,124.22,1,613.68
CUST_10345,36,Male,0,Yes,No,19,Two year,Yes,Bank transfer (automatic),DSL,Yes,Yes,Yes,139.8,1,0,5.0,91.67,1747.48,0,2666.77
CUST_10346,45,Female,0,Yes,No,30,Month-to-month,No,Mailed check,DSL,Yes,No,No,95.5,0,0,5.0,62.4,1865.15,0,2095.69
